"","DayNeg8","DayNeg4","Day0","DayPos1","DayPos7","DayPos16","DayPos21","DayPos28"
"RCHY1",0.0483715822,-1.3567311145,-0.0552627064,1.6733340562,1.2407870039,-0.5855222086,-0.5366245485,-0.4283520643
"RCL1",1.7914179603,1.2054784916,0.3045026571,-0.4491931829,-0.7034985093,-0.7789752865,-0.6439319083,-0.7258002218
"RCOR2",0.53099342,0.6989203483,1.4636518741,0.8763278611,-0.5778522737,-0.9685130065,-1.0060598757,-1.0174683475
"RCOR3",-1.6568576298,-1.2223562887,0.3666990049,0.8319416159,0.8719074485,0.9269799208,0.3329905153,-0.4513045868
"RCSD1",-0.7611728708,-0.8144004504,1.0117568765,2.011077448,-0.6091163055,-0.2242279883,-0.5063769604,-0.107539749
"RCVRN",-0.7955172351,-0.0338517972,-0.3723697696,-1.0494057143,1.5910344701,1.4894790784,-0.2877402765,-0.5416287558
"RDH10",-1.0521051835,-0.9411199852,1.5842274937,1.4760704559,-0.1428168803,-0.3198206731,-0.2201986608,-0.3842365667
"RDH11",-0.4123357611,-1.1066562583,-0.5666586478,-0.7491568179,1.9178464523,0.8317978752,0.4604954955,-0.3753323379
"RDH13",-1.1260214577,-1.640910088,-0.1804584356,0.1259331095,1.544153648,0.5501551924,0.5043078261,0.2228402054
"RDH5",-0.962317901,-0.9708528713,1.1116798812,1.623778099,0.7020013069,-0.501429505,-0.5782442376,-0.4246147723
"REC8",0.7501731138,-0.6622739951,1.9186102334,-0.8948208936,-1.0912318733,-0.4296548017,0.0346697767,0.3745284397
"RECQL",0.3124145132,0.3837099969,1.693524886,0.7203341218,0.055643742,-1.0824564884,-1.1503224928,-0.9328482787
"RECQL4",1.6795444505,1.1819662221,0.5683876646,-0.4474591255,-0.5862962604,-0.8261629764,-0.791880312,-0.7780996629
"RECQL5",-0.1250369636,0.1483760499,1.841503626,0.8410311551,-0.1910323675,-1.3371910166,-1.0046844644,-0.172966019
"REEP1",-1.1248108406,-1.1420669301,-0.8012649241,-0.1892513247,1.6717790814,0.7220658116,0.6100430086,0.2535061178
"REEP2",-1.0880868011,-1.1267704126,-0.9227093417,-0.4731400837,0.5097427376,1.0183626465,1.0946267484,0.9879745067
"REEP3",-0.5113277899,-0.4634553739,1.2159847202,1.8921134325,-0.0414350914,-0.6415496361,-0.7230214892,-0.7273087723
"REEP4",1.3469128161,1.1624655143,0.9403291011,-0.0857037872,-0.5491499149,-0.9496684985,-0.928011281,-0.9371739499
"REEP6",2.2627973657,0.3433530863,-0.6740285329,-0.9470805276,-0.1837485069,-0.1301999768,-0.0760446645,-0.5950482434
"REL",0.0970557962,-1.1760252605,2.1852635952,0.2700528736,0.0624563808,-0.6880847858,-0.368705566,-0.3820130335
"RELA",-0.5213274298,-0.0941010505,1.7241676514,1.4056132511,-0.2602085437,-0.676695064,-0.7656709418,-0.8117778727
"RELL1",1.1429728799,0.3297870736,1.2701809421,0.7699039986,-0.4107730978,-0.9944410269,-1.0493173273,-1.0583134421
"RELL2",-0.8984915518,-0.9085734472,-0.8965290137,-0.8718826266,0.2555569372,0.904549164,1.2446830998,1.1706874384
"RELN",-0.760670832,-0.7638594393,-0.6490516366,-0.3449748993,2.1981320417,0.6073588143,0.0235481816,-0.3104822304
"RELT",-0.2703547572,-0.7214690716,-0.5089021172,-0.4663887263,-0.1043824791,-0.5786595061,0.3071188024,2.3430378551
"REM1",2.4020819419,0.1306113814,-0.1612576273,-0.2707085056,-0.4677200865,-0.5990611404,-0.5443357013,-0.4896102622
"REM2",-0.5666013202,-0.718093084,-0.2361732127,2.1442414113,0.8150828283,-0.1607904259,-0.5980457401,-0.6796204567
"RENBP",0.3994556069,0.7207978138,1.8638379699,0.2981046841,-0.6412742577,-0.946422787,-0.9353264768,-0.7591725531
"REPIN1",-0.9925215059,-1.423199011,1.4335703181,-0.4822994349,0.6073976498,-0.3453753737,0.105967677,1.0964596806
"REPS1",-0.8003967139,-0.9712418045,1.7051890726,0.7245847936,0.9750414248,-0.6124865064,-0.2489912058,-0.7716990604
"REPS2",-0.8547088008,-0.8271437522,-0.8826277529,-0.6060439731,-0.0620057116,0.38899452,1.074653489,1.7688819817
"RERE",-1.3927430243,-1.2046462337,0.3085414401,1.7183788868,0.5030739705,-0.0773564138,-0.3094139057,0.4541652801
"RERG",-1.2902307638,-1.1863077143,-0.65584488,-0.432910144,0.6188415936,0.8387071356,1.0168163962,1.0909283767
"RET",-0.8437258848,-0.8646536524,-0.6591741459,-0.784615601,-0.3760501623,0.8969867695,1.5189348175,1.1122978593
"RETSAT",2.118381492,0.4869458761,0.3396087626,-0.829820283,-0.9389183438,-0.6747477887,-0.3171688605,-0.1842808548
"REV3L",-1.0319535951,-1.0226876407,-0.3129782767,0.1560349535,2.0347464672,0.6278195245,0.0302794844,-0.4812609171
"REXO1",-0.2157353947,-0.2803009694,0.8980571645,1.5555125949,0.927548067,-0.8660994864,-1.0180249227,-1.0009570532
"REXO2",2.1211936911,-0.5774022351,-0.1762195802,-1.2617454743,0.3443379284,-0.4923913698,-0.2806973231,0.3229243629
"REXO4",2.0228609036,-0.9383961634,0.4191266552,-0.0231688281,-0.0716449076,-1.1615649306,-0.6064724484,0.3592597194
"RFC2",1.6983349922,-0.028900922,1.2972402802,-0.1254417398,-0.1850004687,-0.7800940159,-0.8558011007,-1.0203370254
"RFC3",0.9634023646,-0.0039223348,1.6613490998,0.3759625302,0.0784376656,-0.9364068367,-1.0616397013,-1.0771827873
"RFC4",1.7018981416,0.5218002001,1.0987809866,-0.1358581826,-0.572876937,-0.8735142942,-0.8762337637,-0.8639961508
"RFC5",1.9867889685,0.9209352783,0.2485577425,-0.3820719351,-0.4627631592,-0.7403853525,-0.7722926409,-0.7987689015
"RFFL",-0.0124056533,-0.2296254625,1.663786324,1.440488861,-0.5121943508,-0.7714575689,-0.8044409677,-0.7741511817
"RFK",-1.6566464785,-1.3193726427,0.7869062072,-0.0150301802,-0.0279881414,0.35260925,0.8955290851,0.9839929005
"RFNG",-1.1800399189,-1.303370101,-0.3299519921,0.2141584979,1.8379829601,0.4606073712,-0.0930813043,0.3936944873
"RFTN1",-0.7866645217,-0.7297981417,0.3740090578,-0.8453870964,2.1794499241,0.3232953444,-0.1986888722,-0.3162156941
"RFTN2",-0.4122479315,-0.5328609998,1.8586850636,1.3301948142,-0.6414377626,-0.653331204,-0.6037216239,-0.3452803558
"RFWD2",-0.8407802743,-0.5823458875,1.0409302809,1.9092379684,0.2700013302,-0.7875664824,-0.6109288718,-0.3985480636
"RFWD3",1.6211769433,0.8201758692,0.8970793147,0.0292843434,-0.6338951923,-0.9179674897,-0.8949254516,-0.9209283368
"RFX1",0.8632267211,0.6525529403,0.4929093069,0.766046618,0.8019510936,-1.276247821,-1.3518177342,-0.9486211249
"RFX2",1.0374508859,2.0208171219,-0.0648116431,-0.4652065228,-0.5060257202,-0.6632715044,-0.6815899788,-0.6773626385
"RFX3",-0.6669193248,-0.1473128798,1.0934007233,1.9024563846,0.0671354239,-0.6238310014,-0.7635660315,-0.8613632943
"RFX4",-0.5485932135,-0.5482239344,2.3275852188,0.4218723139,-0.113213131,-0.5056645158,-0.5200664015,-0.5136963366
"RFXANK",-0.8676002649,-0.5893568536,1.9527037355,0.9937419377,-0.3168632485,-0.8201282699,-0.539713499,0.1872164626
"RFXAP",-1.0244794481,-1.380016138,-0.5509934715,-0.5042438774,1.4334786695,0.7390559843,0.8148257076,0.4723725736
"RG9MTD1",2.2261772585,0.2724253232,0.2559621199,-0.1350389568,-0.3274339364,-0.8972216586,-0.7210579007,-0.6738122491
"RGAG1",-0.8164923328,-0.8372721583,-0.8123363677,-0.7697377254,-0.0093955981,0.4178293024,1.0910956489,1.7363092309
"RGAG4",-1.1195968454,-1.1140568722,-0.6397296495,-0.5742260626,0.9174797635,0.3718668048,0.600964479,1.5572983824
"RGL1",-1.3803338304,-1.0757883588,1.3847415087,0.6634625986,-0.4890856232,-0.3041112885,0.0874107236,1.11370427
"RGL2",-0.4017935041,0.0467370145,1.5705826861,0.5350813535,0.8691895939,-1.3292161173,-1.2487098836,-0.0418711429
"RGMB",-0.8688739365,-0.8780064915,-0.4293029865,2.2922197763,0.1115888567,-0.0457570303,-0.0434665855,-0.1384016028
"RGN",0.6146337336,-0.0470837436,2.1925754099,-0.0725344158,-0.6375393386,-0.6833505485,-0.6833505485,-0.6833505485
"RGNEF",0.2374709603,2.3309850817,-0.040394085,-0.2247409328,-0.2809841413,-0.5719654975,-0.7184504506,-0.7319209348
"RGR",-0.7199532994,-0.7199532994,-0.7199532994,-0.7199532994,0.5677135239,0.0848384652,0.0848384652,2.1424227433
"RGS11",-0.1187537918,-0.0818580504,-1.2509699757,-1.4207463946,0.9387607679,0.6008181807,-0.1290453932,1.4617946571
"RGS12",-0.5280973427,-0.2837949357,1.2559827096,1.7188155732,0.2976006114,-0.7947962787,-0.8572619033,-0.8084484338
"RGS16",-0.1873840809,-0.0407327162,2.1585422565,0.5043148626,0.043070347,-0.7999632147,-0.8491133996,-0.8287340546
"RGS17",-0.9570975414,-0.9556602483,-0.8933775438,-0.7803104802,0.2854481624,1.2815009604,0.9902406838,1.0292560072
"RGS19",0.6169014585,-2.0607985286,0.197799399,-0.9034256443,0.9443204907,0.6188328676,0.4811069669,0.1052629902
"RGS20",-1.5255086419,-0.9829234951,-0.5345716006,-0.3143633692,1.4365896492,0.515881179,0.6509521468,0.7539441318
"RGS4",-0.9838378881,-0.977302144,-0.7744975891,-0.7920829035,0.4232620193,0.4917000018,1.2182641004,1.3944944032
"RGS7BP",-0.8862551438,-0.8850745768,-0.8547593623,-0.8123215046,0.0456696808,0.7696487931,1.2569387447,1.3661533688
"RGS8",-1.2932886636,-1.3012873248,0.4492310904,-0.4795163068,-0.0494740044,0.3665683556,0.7052202413,1.6025466123
"RGS9",-0.691679001,-1.3883981836,0.3266535977,-1.2247344478,0.9080543494,1.3682819611,0.2022190506,0.4996026737
"RGS9BP",1.2682952795,1.7126094813,0.3862570161,-0.5794586877,-0.5532888934,-0.7350206858,-0.7112614954,-0.7881320146
"RHBDD2",-1.1780359118,-1.2270037782,-0.7795809398,-0.4021441251,0.5968554262,0.9850033692,1.0240722972,0.9808336622
"RHBDF2",2.0350095575,1.0420724637,-0.1432923488,-0.5062606102,-0.4791819995,-0.6334480237,-0.6752967856,-0.6396022534
"RHBDL1",-1.1812314592,-1.0072465671,-0.4689955365,-0.6710703291,0.1839738051,0.5232669089,1.0135113871,1.6077917907
"RHBDL3",-0.9113592056,-0.8889617606,2.0893225227,0.0232847106,-0.7963538411,-0.1571178452,0.0477046589,0.5934807604
"RHCG",2.1195564507,-0.2027347828,-0.0040360677,0.7783401233,-0.480912984,-0.7491562495,-0.7491562495,-0.7119002404
"RHD",2.4578791579,-0.081975518,-0.3252634712,-0.4290186277,-0.3452989497,-0.4290186277,-0.4218630997,-0.4254408637
"RHEB",-0.1679385099,-1.3105152575,-0.9955630332,-0.9004823201,1.2606695509,0.2314429881,0.8037359161,1.0786506656
"RHEBL1",1.9394349749,1.1612115548,-0.4957899731,-0.3158895201,-0.1533433173,-0.7207981059,-0.7255232557,-0.6893023575
"RHOBTB2",-0.5394375017,-1.0578148853,-1.108069638,0.0921171764,1.2329404015,-0.4456685354,0.2172823505,1.6086506321
"RHOBTB3",-0.4731774942,-0.5071683843,1.0339238778,2.0278090459,-0.0834924342,-0.6573620338,-0.6587434416,-0.6817891356
"RHOC",0.7711234343,0.1280015965,1.8253413843,0.5517414857,-0.5951854988,-0.8582825956,-0.9288257297,-0.8939140766
"RHOF",-0.863388207,-0.9823176072,-0.9031470868,-0.7649459152,0.1276308654,1.2674498891,1.1632677346,0.9554503271
"RHOG",-0.0559786063,-0.307948137,1.6432596897,1.4769263562,-0.3962164358,-0.7979989922,-0.8386417363,-0.7234021384
"RHOH",1.3801728276,-1.0270570997,0.6331014709,0.3840776853,-0.7594395381,-1.1050845525,-0.6394100734,1.1336392799
"RHOJ",-0.8346747999,-0.7049410493,2.2015010871,0.6890988662,-0.2547852409,-0.2864763759,-0.4759327765,-0.3337897107
"RHOQ",-1.2429072001,-1.199352873,0.6664339459,0.3399340214,-0.3415270764,-0.3537069098,0.378378026,1.7527480659
"RHOT2",0.4846071274,0.000186768,2.0268604967,0.0429398485,-0.2711666532,-1.3426296262,-0.8805285483,-0.060269413
"RHOU",-0.6540353003,-0.5637923023,1.7774662561,1.3899554292,-0.1002824601,-0.5237708918,-0.6559863653,-0.6695543656
"RHOV",-0.8683841348,-0.9466719083,-1.0076870212,-0.9040510574,0.7759282932,0.898810936,0.9978371182,1.0542177744
"RHPN1",-0.9413597515,0.7315499923,1.2087757556,0.3382896285,1.2541569445,-1.1433565788,-0.9170185948,-0.5310373959
"RHPN2",0.9533349572,-0.081940793,1.0708653779,1.4041545073,-0.4840333683,-0.9527190065,-0.9731333705,-0.9365283041
"RIBC1",2.1005292919,0.7683161543,0.2150786187,-0.4396466205,-0.5808754637,-0.7160829221,-0.680502012,-0.6668170466
"RIBC2",0.1004249331,-0.2016049408,2.2901415187,0.0437943317,0.014346419,-0.8622952899,-0.6924034859,-0.6924034859
"RIC3",-1.1592545409,-1.0214948935,-0.5088306416,-0.5727299217,-0.122160445,0.7832862138,1.2163046795,1.3848795495
"RIC8B",-1.5224461317,-1.3217798445,-0.3839520779,0.3439427244,0.7090846229,0.2167337507,0.661508136,1.2969088202
"RIF1",1.4575051047,1.7160868619,-0.0918704497,-0.5045636633,-0.5779753701,-0.6923543791,-0.6394476598,-0.6673804446
"RILP",-1.5173004539,-1.1135286394,-0.2521487686,-0.1444762847,0.7225025553,1.5917425174,0.5346679072,0.1785411668
"RIMBP2",-0.9294211731,-0.9969877809,-0.9412683447,-0.8348550878,0.8821939706,0.8951036147,0.7111404329,1.2140943684
"RIMS1",-0.9684522325,-1.0086831451,-0.9770846167,-0.7221967731,1.253465984,0.971340051,0.7338903,0.7177204323
"RIMS2",-1.8637848247,-1.0986679399,-0.2458281249,0.388624401,0.9432850526,0.6502406301,0.7605044561,0.4656263497
"RIMS3",-0.9131686681,-0.9668395467,-1.0387700885,-0.768219925,1.2258133886,0.9840439944,0.7487079661,0.7284328793
"RIMS4",-0.728502938,-0.9165357079,-1.040019915,-0.9221486264,0.6888892043,1.1725925598,1.2753089684,0.4704164548
"RIN2",-0.3576257829,-0.3191780293,1.5555828436,1.2282183752,0.6033818687,-0.7813330603,-1.0224460912,-0.9066001238
"RIN3",-0.3524759209,-0.1843063884,1.9146867932,1.2147256296,-0.534099016,-0.6492456842,-0.7184919623,-0.690793451
"RING1",-1.3427621032,-1.0266990385,1.3267057381,0.5753029502,0.3526339107,-0.5186688265,-0.5369940586,1.1704814278
"RIOK1",0.943330955,0.0365244759,0.9882895982,1.0898705434,0.3328871975,-1.1378584981,-1.1089373854,-1.1441068866
"RIOK2",2.2227650764,0.3387019493,0.2582717859,-0.1948134374,-0.3627474678,-0.7901183557,-0.7188919242,-0.7531676265
"RIPK1",0.1283768339,0.120327709,1.5737635509,1.3288796592,-0.3645515725,-0.8954718482,-0.9848171341,-0.9065071983
"RIPK2",1.8518654018,0.8629464392,0.3404986853,0.1445807776,-0.6602241518,-1.0244678364,-0.924528174,-0.5906711417
"RIPK4",1.5695150015,1.4809005554,0.2031021225,-0.3034224275,-0.5793306166,-0.7672807628,-0.7891608729,-0.8143229996
"RIPPLY1",1.5237771392,1.6605552962,-0.1097057905,-0.5754420189,-0.5156609508,-0.6658087497,-0.6658087497,-0.6519061758
"RIT1",-1.429257125,-1.7481292578,0.5384673047,0.2099048102,0.3789320389,0.6419662618,0.8044463319,0.6036696354
"RLBP1",2.2425930511,0.6659879816,-0.50848705,-0.5148700665,-0.1778467966,-0.5627426901,-0.5627426901,-0.5818917395
"RLF",1.0921421405,0.9624770274,-0.3158627003,0.4892847482,0.9477628508,-0.7771095853,-0.9141513693,-1.484543112
"RLN1",1.1100707774,1.976785709,-0.12942477,-0.637338359,-0.3381819149,-0.5674419936,-0.7212139976,-0.6932554514
"RLN3",2.2518218772,0.6874659594,-0.4577919539,-0.524183717,-0.3847610145,-0.524183717,-0.524183717,-0.524183717
"RMI1",1.5897090084,0.9224198602,0.5493148495,0.3320321225,-0.3746915027,-1.088766107,-1.0691345018,-0.8608837291
"RMND5B",2.0598063227,-1.3306030297,-0.8256998208,0.0246025344,0.4454331358,-0.3222838165,-0.0066946157,-0.04456071
"RNASE1",-0.1417910238,-0.4276296926,2.4608452758,-0.4577179735,-0.4216120364,-0.3448869201,-0.4125855521,-0.2546220773
"RNASE4",-0.6198280306,-0.6090366951,2.0107298377,1.0548446957,-0.0506491166,-0.4927709129,-0.7077512442,-0.5855385341
"RNASEH1",2.1920388915,0.390146384,0.1957279149,-0.173027127,-0.2268387829,-0.9092235725,-0.8283230178,-0.64050069
"RNASEH2A",1.6017008519,1.234291747,0.636489959,-0.5802341633,-0.8070253992,-0.8987642894,-0.6496994291,-0.5367592769
"RNASEH2B",1.3438777652,0.8704395814,1.1607125869,0.0702291113,-0.5700887976,-0.9902868357,-0.9746880862,-0.9101953254
"RNASEL",-0.6661359362,-0.5827009696,1.0804568256,1.9461738805,0.1496552982,-0.6170106755,-0.6583382757,-0.6521001474
"RND1",0.1995466321,-1.8750040635,-0.3908374769,-0.9303507409,0.4162431462,1.0081522734,0.7685223632,0.8037278663
"RNF10",0.9001469424,-0.3388467559,0.4571336896,1.1031256118,1.0554002335,-0.7735514749,-1.045781233,-1.3576270135
"RNF103",-1.5077318715,-1.3206452598,-0.4796101565,0.0112392773,0.684528206,0.7989101518,0.8783155081,0.9349941446
"RNF11",-1.1238092544,-1.1736908057,-0.75364889,-0.4747248767,0.3906659271,0.7610837413,1.2766478117,1.0974763466
"RNF122",-0.4652616017,-0.5191298356,0.9456148807,2.0630256747,-0.0021351889,-0.6513946308,-0.6823432718,-0.6883760265
"RNF126",1.9318436822,-0.4602369331,0.0865891538,-0.0542782067,0.9744748585,-0.6566915236,-0.8580498661,-0.9636511651
"RNF13",-1.1004067661,-1.0603017465,-0.0872660342,-0.4975193869,-0.0922146015,0.0600401552,0.8692694265,1.9083989535
"RNF135",1.7401803357,1.3853070431,0.0178619557,-0.5771422648,-0.4089323241,-0.6977991843,-0.7226403148,-0.7368352465
"RNF138",1.6260007112,0.8721645181,0.3186199155,0.251253804,0.1006198862,-0.8626997236,-1.0588925491,-1.2470665623
"RNF139",-1.0134166152,-1.3141088051,1.5489222038,0.6689225539,0.9722989054,-0.5958256161,-0.3116166215,0.0448239947
"RNF141",1.3080530501,0.031581332,0.7999580174,-0.9353047354,1.2768565014,-0.5824034786,-0.9729035609,-0.9258371261
"RNF144A",-0.656909325,-0.5910614679,1.3554210429,1.2063534065,1.0181465538,-0.5560177512,-0.8437195303,-0.9322129288
"RNF144B",-0.3222647866,-0.3582349611,2.4733904637,-0.4235141666,-0.3412996701,-0.3608994185,-0.3608994185,-0.3062780424
"RNF145",-0.3956921271,-1.6744380502,0.0586099629,1.8214619481,0.7547306791,-0.0731572896,-0.3524399295,-0.1390751938
"RNF146",-1.3314431714,-1.3813597403,-0.0926074102,1.3106763043,1.2134721188,-0.0775514728,0.0216830194,0.3371303522
"RNF149",0.1682931257,-0.2040442892,1.6330699744,1.3836762586,-0.4576721334,-0.8735609918,-0.9118752181,-0.7378867261
"RNF150",-1.3840088295,-1.3687462592,-0.5806426319,0.2524273025,0.2782349212,0.6582895705,1.0794282838,1.0650176425
"RNF152",-1.0419176487,-1.0197451868,-0.8780764204,-0.6342541947,1.2741790676,1.1917958638,0.7014348119,0.4065837073
"RNF157",-0.9701775814,-0.9503407541,-0.8458096001,-0.7085802886,0.1141334632,0.8356993007,1.1234241108,1.4016513495
"RNF166",-0.9950276312,-0.9417204268,0.4423969173,2.0247408244,0.0916272742,-0.6519895923,-0.4287799767,0.4587526111
"RNF167",-1.3129648482,-0.9610909871,0.4252098038,0.0726914757,-0.594996231,-0.2893457361,1.0224515351,1.6380449879
"RNF168",1.0620805906,0.6781061726,1.0231217782,0.3418661327,0.3574843922,-1.2692495794,-1.3249524572,-0.8684570298
"RNF170",-1.2569449621,-0.936271057,-0.1711068681,-0.2008126969,0.1789209501,-0.1912364485,0.5526306277,2.0248204548
"RNF180",-1.1287275378,-1.0471795072,-0.5972112296,-0.5318401668,1.7910377988,0.5040507104,0.4098774727,0.5999924596
"RNF182",-0.7240331872,-0.8251246786,-0.1271779431,-0.1714920216,2.3710282293,-0.1095907932,-0.329360926,-0.0842486796
"RNF183",1.3919464269,-0.1886520798,-1.0044448575,-1.0554319061,-0.7189173853,0.0152961146,0.0152961146,1.5449075727
"RNF187",-1.1327065344,-1.4144396714,-0.8017166123,-0.0432081199,0.9050199279,1.0408309394,0.9716593203,0.4745607505
"RNF19A",-0.7525402252,-1.201685758,-0.1318223438,1.5305428823,1.521179754,-0.3721538809,-0.3199582655,-0.2735621629
"RNF2",-0.3176047661,-0.4082633446,0.8959157638,1.8741720128,0.489488097,-0.6955693407,-0.8717895621,-0.96634886
"RNF215",-1.4442231417,-1.5336467657,0.6378117399,0.6592824423,1.2824205784,0.2357396415,0.0209242247,0.1416912806
"RNF24",-1.0474376158,-1.0061938266,0.7004280633,1.8702633164,0.6573977263,-0.379931863,-0.4672931254,-0.3272326752
"RNF26",0.0413793742,0.138665065,2.2724638918,0.1758559666,-0.6634520467,-0.8484334012,-0.5385935455,-0.5778853042
"RNF32",-0.4321749846,-0.8392313621,-1.0891963819,-1.0324451737,1.5993766104,0.4194030116,0.3884598802,0.9858084002
"RNF34",-0.6706548657,-0.722565233,0.517693958,1.3257746336,0.9462095325,-1.560784259,-0.4912366496,0.6555628831
"RNF39",2.3260142912,0.4829077466,-0.5544880571,-0.4853283368,-0.3857383397,-0.5060762529,-0.5475720851,-0.3297189663
"RNF4",1.1806648838,0.3128985973,1.2782729419,0.5109301409,-0.0275112324,-1.1908814518,-0.8542567293,-1.2101171503
"RNF40",0.1202400045,0.1367643092,1.4258487024,1.334463688,0.0454651677,-1.106254055,-1.0593019977,-0.897225819
"RNF41",-1.2438134256,-1.5593267777,-0.51963296,0.8576697789,1.2155395511,0.379828188,0.5237115073,0.346024138
"RNF43",1.659156095,-0.0857623149,1.4845537221,-0.4821527708,-0.3174982737,-0.7108395723,-0.7794456127,-0.7680112727
"RNF44",1.2434441149,0.2395233433,0.3480199373,1.3871259634,-0.051737325,-1.0083960632,-1.119368432,-1.0386115388
"RNF6",-0.5972634878,-0.630735812,-0.4680487745,-0.6959837597,-0.8717827145,0.3817933365,0.9494868393,1.9325343726
"RNGTT",0.9883769577,-0.2932816533,1.099009304,0.5882349925,0.8629621464,-1.3048860906,-0.8070864489,-1.1333292078
"RNH1",0.9857635972,-0.2841279729,1.3832036487,1.1461594399,-0.6139664259,-1.0174975033,-0.9203823295,-0.6791524542
"RNMTL1",-0.4134106432,-1.0228811025,-0.8090070025,-0.8105035554,-0.1669750602,0.3104428532,1.2256287984,1.6867057122
"RNPC3",-0.3139471567,-0.5343051388,0.4412081366,0.7863718458,1.9081138626,-0.8967420834,-1.1374145034,-0.2532849627
"RNPS1",1.8554183481,0.5223013471,0.3979970454,0.047154834,0.1808598511,-0.8593731246,-0.9084261128,-1.2359321884
"ROBO1",-0.9813137553,-0.8529075117,0.8991146288,1.9922706148,0.1284766457,-0.328772183,-0.28645955,-0.5704088894
"ROBO2",-0.9497788828,-0.9467581578,-0.3338149413,-0.2753812864,2.1971226903,0.3836507267,0.0984032279,-0.1734433766
"ROBO4",2.2606301796,0.4131026169,0.0827138475,-0.1725865653,-0.5471701961,-0.6842600816,-0.6842600816,-0.6681697194
"ROCK1",0.5055232669,0.8026157071,1.3968262653,0.8391421883,-0.4109240367,-1.0293702773,-1.0937065888,-1.0101065248
